Tenure,Complain,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus
1.0,1,4.253974874572025,145.58476984948643,2,3,0,4,1
1.0,0,3.0,166.66643816011572,1,3,0,2,0
15.303526324176135,0,5.175063146153413,124.9384886336924,2,4,1,3,1
1.0,0,3.0,225.48,0,3,1,0,1
6.685080411387032,1,1.6298391772259353,150.38404107533376,0,1,1,4,1
0.0,0,0.007634268248694287,129.56324456400569,2,5,1,3,1
0.0,1,1.68166948240162,123.78093288281573,2,0,1,3,1
0.0,0,7.832867988528779,155.71707224891298,0,4,1,2,1
1.0,0,1.0,152.3238206024229,0,4,0,4,1
0.0,1,0.0,124.04561502032587,2,4,0,3,2
1.0,1,8.0,147.16,2,4,0,4,2
9.0,0,2.0,120.44,2,0,0,3,2
0.0,0,0.3403800926666749,148.5067862454067,2,5,1,2,1
10.0,0,3.0,221.8273363270211,1,3,1,0,1
0.21552986879133185,0,0.21552986879133185,157.02065278312932,0,1,0,2,2
0.0,1,3.0,157.44,1,5,1,2,2
1.0,1,1.0,153.51,1,5,0,4,2
1.0,0,1.0,152.68657715096862,0,4,0,4,2
0.0,1,2.0,145.9154315114823,0,4,0,2,0
0.24075126693915716,0,1.7592487330608428,136.99183837831788,2,4,1,4,2
0.0,1,1.0,110.09,1,3,1,4,2
1.0,0,4.5344737057974225,166.5088697596163,1,3,0,4,2
0.0,1,2.807396030339951,124.11006167307053,0,4,0,3,2
0.0,0,0.11818778015650655,125.63895600613836,0,0,1,3,1
0.0,0,0.8988473881802473,110.18407192899238,1,3,1,4,2
0.0,0,0.6507685475587474,148.6588765883038,2,4,1,2,1
13.622680172415055,0,2.2515465517232967,191.86369045689796,0,4,0,2,1
14.000376799113164,0,2.999811600443418,206.4996194328957,0,4,1,0,2
1.0,0,8.169081070355993,166.05811458075922,0,3,0,3,2
17.55903754970597,0,7.830721837720524,202.24735592401987,1,2,0,0,1
1.0,1,1.0,148.6435716611191,2,3,1,4,1
9.0,0,0.0,112.83219577526505,0,4,0,4,2
0.0,1,0.0,128.55401791124567,0,4,0,3,1
1.0,1,1.0,145.9399431007201,2,6,1,4,2
20.587238870733973,0,1.0,149.6544155375807,0,4,1,4,1
0.0,0,0.3952913416814716,148.08898999803228,1,6,1,2,0
0.0,1,3.479070063103351,157.84241885300682,1,5,1,2,2
1.0,0,1.0,139.15585997954258,2,4,0,4,2
13.578555958420752,1,1.8428880831584948,170.45936174037766,0,3,1,2,1
1.0,0,1.0,148.24510849710364,0,1,0,4,1
0.0,1,2.0,146.14,0,5,0,2,0
1.0,1,9.0,151.86,1,6,1,4,2
0.29231167366938127,0,0.29231167366938127,135.19200465819318,2,4,1,3,2
3.1088947084316567,0,1.0816710313237428,177.40940157127653,1,3,0,2,1
0.8260390516665719,1,5.347921896666856,177.6033580196831,0,5,0,1,2
1.0,0,1.0,143.69721952764388,0,3,1,4,1
7.802695452496166,0,4.481617271497699,178.15176494624149,1,5,0,1,1
17.01820130673937,1,3.091006533696862,229.6159637613431,1,4,1,0,2
20.37865550274647,0,1.0,150.08618310931482,0,4,1,4,1
0.0,1,2.0,198.77363205238046,1,5,0,2,2
9.0,1,0.0,115.80896380465174,0,3,0,4,1
0.0,1,0.532675886761555,110.59938328342992,0,3,1,4,2
0.0,0,1.2701782118194376,123.86603643273243,0,0,0,3,2
12.650473376082322,0,2.8996844159451185,190.79102229161083,0,4,0,2,1
2.563113634233386,0,0.2184431828833071,191.24800488786545,1,4,1,0,2
10.0,0,3.0,217.98135423185562,0,3,0,0,0
11.0,0,10.93165906446774,253.61713403076433,0,4,1,0,1
10.0,0,3.0,219.20095261613363,0,3,1,0,1
1.0,0,8.046123564335733,165.8994993979931,0,3,0,3,2
1.7313168803224577,0,7.0,195.5861430999106,0,4,1,2,1
0.0,0,8.0,142.96729391871938,1,3,0,2,2
1.0,0,3.0,152.36312199091748,0,4,0,4,2
1.9257591270116134,1,0.07424087298838644,136.43921255556327,0,4,0,4,2
0.22635149434148594,1,0.6790544830244578,185.79844604603903,1,4,0,0,1
1.0,0,1.0,159.14166123732255,1,3,1,4,1
0.0,0,0.8023834072330172,129.90101294807403,2,5,1,3,1
2.871017457501665,1,0.1934738137475026,163.71164695838866,1,5,1,2,1
1.0,0,1.0,150.9950895782865,0,3,0,4,1
0.0,1,2.0,137.43,2,6,1,4,1
5.0,0,1.0,146.07,0,4,1,4,1
0.0,0,7.0,196.69066428677857,1,3,1,1,1
0.0,0,3.0,123.66999999999999,2,1,1,3,1
1.0,0,9.121471485220585,199.04879378875245,0,4,0,0,1
16.062633041136117,0,3.4686834794319408,230.4267406284525,0,4,1,0,2
0.0,1,4.0,126.57,2,1,0,3,2
1.0,0,3.0,178.24,1,5,0,2,2
0.0,0,0.8583651867927138,200.05940105847156,0,4,0,0,1
1.0,0,2.732223324511666,151.89515771604286,1,1,0,4,0
0.0,0,0.0,198.71227970364126,0,3,1,0,1
1.0,0,8.573349345635219,166.57962065586943,0,3,0,2,2
9.0,0,0.0,116.34059008416808,1,5,1,4,1
21.0,0,1.0,149.54021582265898,0,1,1,4,1
1.0,0,1.0,138.9806518193168,2,4,0,4,2
1.0,1,4.511625371017061,182.86976531165433,1,5,1,2,2
1.0,1,1.0,149.3976829359253,1,4,0,4,0
1.0,1,3.0,162.36828116847764,1,5,1,4,1
0.0,0,0.0,110.8168555922846,1,3,1,4,2
1.0,0,8.0,199.60064988823729,0,4,0,0,2
0.06468689351513157,0,0.06468689351513157,145.76805939319456,2,4,0,2,1
1.0,1,3.0,159.41,1,1,1,4,2
1.0,1,3.0,148.02527981123825,0,4,0,4,2
1.0,0,1.6944504561307088,135.37416107579844,2,3,1,3,2
0.0,0,0.0,123.50999999999999,0,5,0,3,1
1.0,0,3.0,152.94819241607237,1,2,0,4,0
1.0,1,3.0,147.75,2,4,1,4,1
1.0,0,1.4125713244510463,206.69663997813473,1,5,0,0,1
0.0,1,3.0,157.44,1,5,1,2,2
1.0,0,1.164824675346762,172.9447141558676,1,3,0,2,0
1.0,1,1.0,153.63793643366782,0,4,0,4,2
0.0,0,0.0,128.56448626382,2,5,0,3,1
1.0,0,3.0,228.5814686544523,1,3,1,0,0
0.0,1,2.7888022639053593,124.08979446765683,0,4,0,3,2
1.0,1,1.0,158.10154801214378,0,3,1,4,0
1.0,0,3.0,211.15124634750532,0,3,0,0,2
4.053547507776308,0,6.526773753888154,246.26858099688948,0,4,1,0,0
0.0,1,2.0,123.19126524425477,0,0,1,3,2
0.8529986593822523,0,7.0,196.37443370320443,0,4,1,2,1
1.0,0,1.0,154.78817524911517,0,1,1,4,2
1.0,0,4.737324357401349,155.64700058750992,0,1,1,4,2
4.72843123524896,0,1.0,145.82830379937158,0,4,1,4,1
0.47289713281090484,0,7.472897132810905,152.80267298539283,0,4,0,2,1
1.0,1,1.0,146.24458173048936,2,6,1,4,1
9.537917891652942,0,6.193123162520587,189.1820019057103,0,3,0,2,1
3.3721123614629445,1,6.406971909634263,185.25964724680375,0,4,0,2,2
13.0,0,3.8914800156235065,167.85302239812518,0,3,1,2,1
9.0,0,0.005842065242724015,119.0440894456699,0,0,0,3,2
0.0,0,1.920468070022861,126.08051467715559,0,0,1,3,0
11.416286708284877,0,2.8122150312136576,167.8479185664586,0,4,0,2,1
20.0,0,8.722140494138541,200.36156429927297,1,3,0,0,1
1.0,1,3.0,162.28089146716786,0,4,1,4,1
0.0,0,3.469641774680709,134.4134456600233,1,0,1,3,1
1.0,0,1.9009306033156366,181.1859877696121,0,1,0,2,1
13.47297134609551,1,4.364856730477551,125.78000361166798,2,4,1,3,1
0.0,0,2.3774803042702546,129.28251495517782,0,0,1,3,1
8.469743762990683,0,4.590768711027948,202.9855788253756,1,3,0,0,1
0.0,0,0.4474681413224578,125.73626592933878,0,0,0,3,1
1.0,0,1.0,135.92039943170946,2,3,1,4,2
0.0,0,1.181734882542083,198.98449297600152,0,5,0,0,1
0.0,0,0.0,167.35,1,4,1,2,2
1.2917280046989914,0,0.8541359976505043,192.1443317566872,1,4,1,1,2
9.0,1,1.9010062930126668,120.75375848967695,2,6,1,3,1
3.0,0,6.0,246.69,0,4,1,1,1
0.15607538738827598,0,5.843924612611724,160.59172838198114,0,3,1,2,2
1.0,0,1.5698160430619217,170.87541596796646,0,4,0,2,1
0.0,0,1.0742960899682987,123.77103360363462,0,0,0,3,2
0.0,0,5.684384534387694,134.05448541998402,0,3,1,3,2
9.0,1,3.0,120.5815435714087,2,4,1,3,2
0.0,1,7.0,145.81,0,6,1,2,2
0.0,0,0.0,129.81833166662,1,0,1,3,2
3.1665337816547967,0,1.0,145.22167331091728,1,4,1,4,1
14.716775228155026,0,10.366635649098564,321.5783250113518,1,5,0,5,0
1.0,0,1.0,143.15041482555137,0,5,1,4,1
1.0,0,1.8182066687482474,173.63729906887315,1,3,0,2,0
10.0,0,3.0,227.55256182034495,0,4,1,0,1
1.0,0,3.0,178.39695654780826,1,1,1,2,1
0.0,0,7.85044089147117,175.2806754602697,0,4,0,0,1
1.0593364461294796,0,1.9406635538705204,191.92973841247397,0,5,0,1,2
1.0,0,4.32457979245291,159.3036974505661,0,3,1,2,2
1.0,0,1.0,138.94031632064542,2,4,0,4,2
1.0,0,1.0,151.79,1,5,1,4,2
14.0,1,3.0,151.83,1,5,1,4,0
0.0,0,0.0,123.94530717273905,2,0,0,3,1
16.881021176467648,0,5.169617058824633,175.37465619411833,1,4,0,2,0
9.0,1,1.4597206176969568,120.85966705175272,2,6,1,3,1
0.0,0,2.0,143.8033717886784,2,3,1,3,1
0.0,0,7.670943004742508,145.32021160653798,0,3,0,2,2
1.0,1,8.0,158.39,1,1,0,4,1
9.0,0,0.0,114.11214412028737,1,4,1,4,2
1.0,0,1.0,151.83154186975457,1,5,0,4,2
1.0,0,1.2815707701812649,146.88037479925862,2,4,0,4,1
11.0,0,10.04596687241496,243.98965990315062,0,4,1,0,1
10.0,0,3.0,215.4385057018204,0,3,0,1,1
1.0,0,3.0,228.18889232726232,1,3,1,0,0
15.0,0,9.0,298.45,1,5,0,5,0
4.2824278752684055,0,3.0,216.67713675445054,0,5,1,0,2
1.0,0,1.0,143.66668559941064,0,3,0,4,2
0.0,1,0.04055873754468142,123.4198737813969,2,0,1,3,2
1.0,1,1.8715977272882305,146.24552668182716,2,4,0,4,0
1.0,0,1.0,148.55437684821956,2,3,1,4,1
7.0,0,4.334707898021945,178.90181442538898,1,4,0,1,1
0.0,1,2.0,199.30834068386247,0,5,0,0,1
1.0,0,1.0,139.67612329501918,1,3,0,4,2
0.0,1,6.723145623780228,123.72459935445127,0,0,0,3,0
8.403678481139632,0,4.788964556581105,203.23794820204662,1,3,0,0,1
1.0,0,3.900832686555713,166.07120362013958,1,3,0,4,1
1.0,1,1.0,149.07601285072298,2,3,0,4,1
3.0,1,1.0,161.46,0,4,0,4,2
0.0,0,0.0,123.98046485990302,2,0,1,3,1
0.0,0,7.500298471127067,174.94278802463762,0,4,0,0,1
0.41267532608339663,0,0.41267532608339663,157.26621194674243,0,1,0,2,2
9.0,0,0.0,118.46856463400445,0,5,1,4,1
0.0,0,0.7070998197507861,127.31556196034516,2,4,0,3,2
20.0,0,1.0,150.87,1,4,1,4,2
0.0,1,2.0,199.2425622670028,0,5,0,1,1
5.0,0,1.0,146.07,0,4,1,4,1
9.0,0,0.0,117.9,0,5,1,4,1
0.0,0,0.0,111.0385180170686,0,4,1,4,2
1.0,0,2.6913568694338412,151.07839498086037,0,3,1,4,1
0.0,0,2.0,153.26,1,1,1,2,2
1.0,0,1.7242458146727322,170.90398547571445,0,4,0,2,1
15.554112498352529,1,1.7770562491762645,172.88869406185475,0,5,0,2,1
1.0,0,1.0,148.92360745982475,0,4,0,4,1
1.0,0,8.0,148.88528567441455,2,3,0,4,2
0.0,1,0.0,129.25362215551553,0,4,0,3,1
0.0,1,4.0,124.36000000000001,2,0,1,3,0
0.0,1,2.0,145.59,2,4,0,2,0
0.0,0,0.0,129.56,2,6,1,3,1
2.653440784975875,0,3.0,214.2702665733701,0,3,1,0,2
0.0,0,2.0,124.22,0,0,0,3,2
1.0,0,3.0,222.57930562323415,0,4,1,1,1
1.0,0,1.0,152.28131824034412,1,4,0,4,2
9.0,0,0.0,114.05057289904673,0,4,0,4,2
0.0,0,0.0,200.48,0,3,1,0,1
9.0,0,0.0,117.9,0,5,1,4,1
1.0,0,1.0,151.8156587516418,1,5,0,4,2
0.0,1,0.0,125.12102464144223,2,4,0,3,1
10.738681557644748,0,8.612607414331341,297.287822242994,1,3,0,5,0
1.0,0,2.1481587631260526,173.687767587399,1,3,1,2,0
1.0,0,1.0,152.16,1,4,0,4,2
0.0,1,2.0,145.63268805460228,1,4,0,2,1
1.0,1,8.542534368532252,182.06663263767678,0,4,1,2,1
0.8617424949182954,0,1.1382575050817048,145.49943194115784,2,4,0,4,1
1.8194289140936806,0,1.0,160.5096402758454,0,4,0,4,2
3.0948835671430728,0,7.0,194.3623419984891,0,4,1,2,1
1.6157603798626186,0,2.231520759725237,138.9977336417849,2,3,1,4,2
1.0,1,8.0,158.43051110250636,0,2,0,4,1
13.0,1,3.0,167.96,0,1,1,2,0
0.0,1,6.240648974247387,136.06291561064918,2,1,0,3,1
5.098873617640636,1,1.8022527647187292,127.27162695119716,0,0,1,3,1
0.8896520330175663,0,14.862178844385177,199.2129897847742,1,4,0,0,1
21.0,0,1.0,149.7778133940141,0,1,1,4,1
12.110157004022765,0,3.2598953306514895,190.19487322777178,0,4,0,2,1
0.0,0,0.0,125.95040289150958,0,0,1,3,1
0.0,0,3.2140515493094175,141.17082438452144,2,3,0,4,2
16.0,1,2.5258125988733235,207.09854674238915,1,4,1,0,2
16.464955840255463,0,5.953274453673953,234.16133644313075,0,4,1,0,2
0.8343716529717347,1,2.8343716529717344,162.0742470546151,0,4,1,3,1
0.0,1,0.0,124.13,2,5,1,3,0
0.0,0,3.0,129.6,2,0,1,3,2
1.0,0,4.0,154.6,1,3,1,4,2
0.0,1,6.0,136.91,2,1,1,4,0
1.0,0,1.0,142.9,0,5,1,4,1
8.034478763428664,0,1.482760618285668,123.26310482661712,2,4,1,3,1
1.0,0,1.0,145.48535321400414,0,4,0,4,0
7.0,0,6.0,204.82,1,3,1,0,0
1.0,0,1.7717490057902319,181.39590786559089,0,1,0,2,1
1.0,0,3.0,151.2187580388892,0,3,0,4,1
5.404011157816518,1,1.8080223156330364,152.70323788001485,0,3,0,4,1
1.0,0,5.0,156.91874008538485,0,1,0,4,2
15.458581530918645,0,4.61144204122486,232.33308978116887,0,4,1,0,2
2.8756586204590286,1,6.531085344885243,185.36017912935705,0,4,0,2,2
1.0,0,2.841723361744676,147.77848979488596,2,4,1,4,1
1.0,1,3.0,223.84751740495605,1,5,0,2,2
9.0,0,1.1193768896758798,120.38037196003542,0,4,1,3,0
0.0,0,1.7894816296059752,126.08526371407241,0,0,1,3,1
0.0,0,0.3347194662772559,129.62288977079126,1,1,1,3,1
0.0,0,3.027974743503409,123.68930257301734,2,0,1,3,1
6.0,1,3.0,152.59,0,3,1,4,1
1.0,0,9.0,167.19651625192841,0,3,0,2,2
5.59573811957279,1,1.0638254130485267,128.62042207630833,2,4,0,3,1
1.0,0,1.0,173.34,1,6,1,2,1
1.0,0,1.0,150.92524422903622,0,3,1,4,1
1.0,0,1.0,152.35778398232355,0,4,0,4,1
14.553823980152014,0,9.223088009923993,299.5498238889253,1,5,0,5,0
8.171699551343547,0,5.75754932701532,175.34327919342616,1,4,0,0,1
0.0,0,3.2091314640141713,153.1190868535986,0,5,0,2,2
0.313206261070174,0,0.313206261070174,157.35871817720474,0,1,0,2,2
1.0,0,1.2941237011331768,207.20265925778335,1,4,0,0,1
0.0,1,1.0,123.88999999999999,2,0,1,3,2
14.0,0,3.0,206.5,0,4,1,0,2
9.0,0,0.0,121.89599549311409,2,3,0,2,1
4.629603013724694,0,3.0,217.58326386582146,0,5,1,1,2
7.7496071355635925,1,3.3748035677817962,122.6928810785033,0,0,0,3,1
0.0,0,0.0,125.96000000000001,0,0,1,3,1
1.0,1,3.5558722868342483,148.74263397288453,0,4,0,4,2
9.0,0,0.0,112.61503918640187,0,4,0,4,2
1.0,0,2.090762242436605,180.87751135604051,0,2,0,2,1
0.0,0,1.8235965924202586,130.3350285517786,2,5,1,3,1
1.0,1,8.0,147.16,2,4,0,4,2
0.0,0,0.0,111.04425348685919,0,4,1,4,2
1.0,0,8.0,148.57483103869225,2,1,0,4,2
0.0,1,4.087773538968255,132.06008324946217,2,1,0,3,1
9.0,0,0.7735388915345639,122.74203727997369,2,4,0,3,1
9.0,0,0.0,113.93,1,4,1,4,2
1.0,0,1.0,139.05008795695488,2,4,0,4,2
13.532257531148977,0,1.5967725934469283,207.4541946364561,0,4,1,0,1
0.16833695591913023,0,2.83166304408087,134.2417036950375,2,3,1,2,2
1.0,0,1.0,144.35851058040117,0,3,1,4,1
20.838549214902827,0,1.0,149.13420312515115,0,4,1,4,1
1.0,0,2.643814352882406,174.3836803434789,0,3,1,2,1
19.653629947592837,1,7.307259895185676,293.5216242106279,1,3,1,5,1
0.0,0,2.290986275712968,142.03881449155566,1,4,0,2,1
0.0,0,2.8228290747281344,129.50964282811134,1,0,1,3,1
12.477660901640773,0,3.0148927322394843,190.60035252814365,0,4,0,2,1
1.0,1,1.0,148.30100458025348,2,3,1,4,1
0.0,0,0.2350372148038251,148.4551682352539,2,5,1,2,1
0.0,1,1.8306885105200768,123.75708983831677,2,0,1,3,1
0.0,0,2.0,129.56551713080498,0,4,0,3,1
0.0,1,0.0,124.38999999999999,0,4,1,3,2
0.5829844261646024,1,7.582984426164602,146.03153408194254,1,6,1,3,0
9.0,1,2.0,122.7500772728779,1,4,0,3,1
0.8494785083365864,0,1.0,144.00688527183405,0,3,1,4,2
9.0,0,0.1832430698804719,121.95707040549323,2,4,0,3,0
0.20730900318755796,1,3.207309003187558,182.28146180063752,1,5,0,2,2
0.0,0,3.5647766589201746,126.75496991995892,2,1,0,3,1
1.0,0,8.0,165.40205357315034,0,4,0,4,2
1.3990212287991353,1,2.0,123.94684829046386,2,0,1,3,0
0.0,0,1.3483537648711004,127.45663782827164,2,4,0,3,2
1.0,0,3.0,228.68866018235235,1,3,1,0,0
13.538554488112688,1,1.9228910237746253,170.2865553886468,0,3,1,2,1
0.2691819712881912,0,10.26918197128819,172.722038728047,1,3,0,0,1
0.0,1,0.14798414736583476,123.47251223220927,2,0,1,3,2
0.0,1,2.0,123.21000000000001,0,0,1,3,2
1.0,0,1.0,150.86748310933834,0,2,1,4,1
1.0,0,1.0,172.58388561766967,1,3,0,2,0
1.0,0,3.0,225.82152073791022,0,3,1,0,1
9.0,0,0.0,112.61000000000001,1,4,0,4,2
9.0,1,0.8017588299193497,122.40502384939477,0,1,0,3,2
1.0,1,1.0,149.04,2,4,0,4,2
9.0,0,0.9169328491385156,119.68185299439696,0,0,0,3,2
0.03798156328985347,0,7.113944689869561,205.91148665253766,1,4,0,0,0
1.0,0,1.0,152.10154780888422,1,4,0,4,2
0.0,1,2.0,199.5,0,6,0,0,1
0.0,0,2.0,146.19369917823832,0,5,0,2,0
6.6807558929604856,1,2.0422676788814567,123.72328190168753,0,0,1,3,1
9.0,0,2.0,121.30054317736263,0,6,0,3,1
0.034461259425,0,2.034461259425,153.23105254208298,1,1,0,2,1
9.0,0,5.060784546303809,120.62801979158002,2,2,0,3,2
1.0,0,1.0,139.16203551427643,2,4,0,4,2
0.0,0,4.0,134.79,0,1,1,3,2
9.0,1,0.9063275792940898,121.26566999599056,2,4,0,3,1
1.0,1,1.4907575568028164,147.57762955597443,0,1,0,4,2
0.49193110010572905,1,2.0,134.7445131480719,2,1,1,3,2
1.0,1,3.0,146.74,0,1,0,4,2
0.0,1,1.4914181775285567,123.81137309159541,2,0,1,3,1
0.0,0,0.0,126.85685781964324,2,5,0,3,2
8.125423398044678,0,4.3118649029329825,202.64793284177378,1,4,1,0,1
1.0,0,3.0,166.20127190158377,1,3,1,3,0
0.0,1,2.0,199.3304747803498,0,5,0,0,1
1.0,0,1.0,147.88250611575745,0,1,0,4,2
0.0,1,0.36226808709859115,128.3071298712248,2,4,0,3,2
1.0,0,1.0,148.92240045727618,2,3,0,4,1
0.0,0,1.1055474431757677,143.83899853977164,2,3,1,4,1
0.0,0,1.0880414484801262,130.02241761560404,2,5,1,3,1
0.5565441636180959,1,8.0,157.4556170179578,0,4,1,3,1
16.989415073226102,0,7.795766029290441,149.00415932506186,2,2,1,2,1
0.5914067594224881,1,2.0,146.02172693437842,2,4,0,3,1
0.0,1,4.0,158.28,1,5,1,2,2
1.0,1,4.476483383778293,145.85178006053394,2,3,0,4,1
0.0,1,7.0,236.10000000000002,1,3,1,0,0
9.0,1,1.8810568622654384,120.75854635305629,2,6,1,3,1
0.0,1,4.0,132.02,2,1,0,3,2
0.0,0,0.7196033768807524,127.27431729849539,0,4,0,3,2
0.0,1,0.0,128.74785748602417,0,4,0,3,1
0.0,1,1.2403823886994838,123.70730938458838,2,0,1,3,2
12.440504599978597,1,7.0,123.84584725398952,2,4,0,3,1
15.512095130209909,0,3.7439524348950455,230.982783918488,0,4,1,0,2
9.0,1,2.030790049660448,120.71614447765279,2,5,1,3,1
9.0,0,1.9430660847811774,120.43850352244611,0,4,1,3,1
1.0,0,3.0,170.2390146733601,1,4,0,2,0
1.0,1,1.2659702374106936,153.37573726230178,0,4,1,4,1
0.0,0,2.474807210611649,140.71121209296683,2,3,0,4,1
1.0,0,3.929257398007229,149.3129257398007,0,3,0,4,2
0.0,0,0.0,127.83655823887891,0,4,0,3,1
1.0,0,2.7440966768940154,148.26582646523482,0,5,0,4,1
0.0,0,1.0544523616796004,198.90430498785815,0,5,0,0,1
1.0,0,1.0,152.25186397250854,0,4,0,4,1
13.0,0,8.0,201.54,1,5,0,0,0
20.639595609969454,1,1.360404390030545,148.94956782186267,0,4,0,4,0
17.66637071136356,0,6.333629288636442,315.20813992091996,1,3,0,5,1
1.0,1,3.733051189859993,149.0290257969474,0,4,0,4,2
1.0,1,3.528578109722197,148.80615013959718,0,4,0,4,2
1.0,0,1.0,151.9203370565942,1,3,0,4,2
16.0,1,3.0,209.46,1,4,1,0,2
0.20065101740376123,1,7.200651017403761,162.21560801298727,0,4,0,2,1
0.0,0,2.0,138.94,0,1,1,4,2
1.0,0,3.0,178.36238585588237,1,1,1,2,1
12.990729808380745,0,1.9976824520951861,126.82096156317124,2,4,1,3,1
0.9558380638221687,0,8.955838063822169,145.2138173289351,0,3,0,3,1
3.6582175952632383,1,0.6582175952632383,189.53141434613667,1,5,1,1,1
6.835468346607829,0,3.0,216.97516815861047,0,4,0,2,1
1.0,0,1.0,170.90805908177572,1,3,0,2,1
0.00566581452956727,0,6.9773367418817305,236.0716142692069,1,3,1,0,0
9.0,1,1.8741820569175895,121.80982895841075,0,1,0,3,2
1.0,1,3.8219266359399295,149.1259000331745,0,4,0,4,2
1.0,0,1.0,136.05053069261777,1,4,1,4,2
0.8844242755019771,0,1.115575724498023,150.81321882988752,0,3,1,3,1
0.7000342727721044,1,1.4000685455442088,184.60394927629727,1,4,0,1,1
1.0,0,3.0,164.03918392326068,0,1,1,4,2
1.798200376147446,0,1.201799623852554,191.5529178081648,0,5,0,1,2
1.0,0,2.446298972929259,180.29976416898995,0,2,0,2,1
0.0,0,7.560668921583042,175.00104550932764,0,4,0,0,1
1.0,0,1.0,143.8993328638613,0,3,0,4,2
9.0,1,7.0,122.13623650518038,2,4,0,3,1
0.0,1,1.693862659120407,160.6726205968825,1,4,1,2,1
0.0,1,2.0,199.2638739554008,0,5,0,1,1
0.0,1,6.632089829506242,159.0902455449887,0,4,1,2,2
20.154081328923823,1,1.8459186710761784,149.15105624849662,0,4,0,4,1
1.0,0,1.0,136.09839419453982,0,3,1,4,2
1.0,0,3.0,151.23763984107313,0,3,0,4,2
13.302823599932564,0,8.100941199977521,201.5551411799966,1,4,0,0,1
9.131055747720854,0,7.131055747720855,196.44555870805567,1,3,0,0,1
7.0452459322704835,1,1.6365027118196775,156.54316721525893,0,4,0,4,1
1.0,0,1.1129316426860112,182.82052678045588,0,1,0,2,1
1.0,1,1.1579255626014207,145.83159682630884,2,4,0,4,0
0.0,0,0.2422312178245669,127.3513626620814,2,4,0,3,2
14.086960463219107,0,7.521740115804777,175.42869355333582,1,3,0,1,1
1.0,0,8.0,200.37463973121342,0,5,0,0,2
9.710110056421707,0,6.550550282108533,198.95748964089077,1,4,0,0,1
1.0,0,1.3331455789857323,152.42318500739873,1,4,0,4,2
1.0,0,8.211112471166135,152.02566638105512,1,4,0,4,1
0.0,1,2.0,137.28907206134858,1,4,1,4,1
1.0,1,3.0,148.33672009626468,2,3,1,4,1
8.585030182141484,0,3.0,228.69089174846692,1,3,1,0,1
0.0,1,2.0,199.43449827653023,0,5,0,0,1
0.0,1,0.0,123.41624281063821,2,4,0,3,1
0.0,0,0.0,129.53687173271499,2,5,0,3,1
0.5832574924561156,1,8.833485015087769,146.67241126617367,2,3,0,3,2
1.0,0,1.0,136.13740230151288,0,3,1,4,2
14.0,0,2.0,192.28,0,4,1,2,1
12.122904152304496,0,6.903630190380621,201.41282110208414,1,5,0,0,1
0.0,0,1.9326616435722546,126.09528631505005,0,0,1,3,1
0.0,0,3.785371926741197,131.50060006271372,2,0,0,3,2
1.0,0,2.1677571438578154,152.41690657164872,1,4,0,4,2
1.0,1,3.0,164.26739360033247,1,3,1,4,2
0.0,0,7.375685705075548,174.8225367053979,0,4,0,0,1
0.0,0,0.0,200.48,0,3,1,0,1
14.0,0,3.0,206.5,0,4,1,0,2
1.0,1,3.0,159.5144077750649,1,1,1,4,1
1.0,0,3.0,168.70179142604314,1,3,1,3,0
13.0,0,8.0,201.54,1,5,0,0,0
1.0,0,3.6370908370809047,159.1997600237633,1,2,1,4,1
9.0,1,0.0,116.36055393934973,1,4,1,4,1
9.0,0,0.0,115.55000000000001,1,6,1,4,1
1.0,0,1.2346534417758495,146.91697031541483,2,4,0,4,1
1.0,0,1.0,150.73702209902754,0,1,1,4,1
0.0,0,0.0,123.91910627502183,2,0,0,3,1
0.0,0,0.0,110.86632889309539,0,2,1,4,2
1.0,0,9.0,167.13,1,3,1,2,2
20.916791690702336,0,1.0,149.87986497404148,1,1,1,4,2
1.0,0,4.0,159.07279344854717,1,3,1,2,1
0.0,1,2.0,145.81079509700226,1,4,0,2,1
1.0,0,1.317248289052756,148.4655852395326,0,5,0,4,1
1.0,0,1.0,138.95714180096402,2,4,0,4,2
0.8237780901011652,0,7.8237780901011655,198.81855224796826,0,3,0,0,2
0.7217215527171793,1,2.0,146.11685673348353,2,4,0,3,0
0.27154704741124236,0,2.2715470474112425,144.3910277482722,2,3,0,4,1
9.0,1,0.0,115.88121707602122,0,3,0,4,1
1.0,0,1.0,143.1496782534594,0,4,1,4,1
18.487683802179745,0,4.5671185741825955,174.99106549222958,1,4,0,3,0
0.0,1,0.0,124.00169833626832,2,0,0,3,1
0.0,0,0.7150387188506838,127.61944491386679,2,4,1,3,2
3.0,1,1.0,177.38,1,3,0,2,0
0.8957267259261729,0,9.687180177778519,201.88008438814697,1,4,0,0,0
1.0,0,8.0,148.80664528570017,2,2,0,4,2
1.0,1,2.0660640000727786,145.95414463998253,2,6,1,4,1
0.0,1,0.0,124.4178115283994,2,4,0,3,1
1.0,1,1.0,153.51,1,5,0,4,2
20.917284538475645,0,1.0,148.97122100535543,0,4,1,4,1
7.138225255878384,0,5.792662116182425,204.55322525615472,1,3,1,0,0
7.173285340068982,0,6.0,204.81306858639724,1,3,0,0,0
19.0,0,6.96056060371439,123.71222621284853,2,1,1,3,1
10.0,0,3.0,216.1001161670337,0,3,0,1,1
